comment,list of emojis,sentiment ranking
💓🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦,0,0
نسيتي مريكان,0,0
نسيتي مريكان,0,0
,0,0
😍😍,0,0
انا عائشة الملاقبة بالرقاصة هويام ان شاء الله قريب الجديد ديالي انا والفنان الكبير عديل الميلودي ستنو ومتفالطيوس البنات ❤️❤️,0,0
😍😍👏👏,0,0
nice,0,0
البنات انا رشيد شاب طموح فنان ورقاصة ديال الشعبي كنشطاح احسن من مايا و طراكس ولكن الحض محالفنيش فى المغرب 💔💔😭😭,0,0
Mn lakhar tkhawaro,0,0
ياودي راه مزال المروك كيعطي الفلوس على هاد الاستقلال والمسيرة مزالين كتيقو رجعو الصحراء بالاعلام والقرأة معاهدة اكس بيبان وتعرف كلشي.,0,0
بغيتي تضحك دخل لعندي غتلقا فيديوهات واعرين 😁,0,0
بغيتي تضحك دخل لعندي غتلقا فيديوهات واعرين 😁,0,0
,0,0
شكراا شوف تيفي انت سباب نجاحي الحمد الله بديت تنحقاق حلمي و انا حاليا كنوجد فيديو كليب انا والفنان الكبير عديل الميلودي ❤️😍,0,0
الله يجعل علينا هده الجمعة بالخير والاستقرار. كولو امين,0,0
,0,0
😂😂,0,0
_19,0,0
كنت غير موجودة,0,0
_45,0,0
Mama Kant yalah tzadat,0,0
Ba9a makhla9it,0,0
مزال ماتولدتش,0,0
Kan yalaH tzad ba a,0,0
باقة متولدش,0,0
واحد عام هههه,0,0
Mama kan 3anda 15 3am hhhh,0,0
لم اولد بعد,0,0
كنت مزال فاللحلام,0,0
مازال ماتزاديت😉,0,0
کنت مزال مجلقت,0,0
ماما كانت مزال صغيرة😂😂😂,0,0
Makaynax 😂😂😂😂,0,0
Mazal ma nwaw ywaldoni 🤣🤣🤣🤣,0,0
Baba kan ylaH tzad,0,0
3سنين,0,0
0,0,0
Mama ba9i 3anda 3 ans hhhhh ou papa 5 ans,0,0
-18. 😂😂😂,0,0
-11 ans,0,0
-7,0,0
كان الواليد مازال كيتعنب على الوالدة منين تخرج الخبز للفران .. ههه😂😂,0,0
كنت نستنا جداتي تشوف واليدة باش ياخدها الوالد ونبان انا,0,0
0,0,0
بلقي ماتزاديت,0,0
makntch fdnya wla f krch mi la ana la 7ta wa7d mn khoti 7ta lkbiiir fina,0,0
لم اكن فالوجود,0,0
Kan 3andi _56 3am 😂😂😂🤦 awdii lah yhdikoum 🤣🙃,0,0
باقي ما خلاقيت,0,0
0😂😂,0,0
_chi 7aja gh,0,0
6اشهر,0,0
سبع سنوات😍😍❤️❤️❤️,0,0
0 سنة 😂😂,0,0
2 ans,0,0
كنت مازال ماتزاديت 😂😂😂😂😂واش هادا سؤال للبعالك نتاع البارح لي فانستغرام وانا منهم ههههههه😂,0,0
,0,0
Kifach ta3en,0,0
Wach ma9blatouch yl3ab,0,0
M3a lmontakhab,0,0
Mafhamtx😂😂😂,0,0
شكون بغا يطلع انسطغرام ديالو يدوز بريفي ندير ليه pub,0,0
"👈👈بغيتي تتعلم للإسبانية أو السبليونية و بالدارجة و فابور من الفوق دخلو لهاد الحساب غادي تستافذو بزاف و تتعلمو و لو كلمة وحدة بالسبليونية
أجيو نتعلمو كاملين السبليونية 🇪🇸 🇪🇸",0,0
من الاحسن معندنا منديرو بالشياطة حنا المغرب عندو وليداتو ليموتو عليه ماشي يخليوه اخر خياراتهم,0,0
هه,0,0
"محتاجة 10 بنات للعمل 
  مع شركة انبيلا. 🇲🇦
 براتب شهري 
 
يبدأ ب500 درهم ويصل 
 إلا 1500 درهم وما فوق 
كتبي (مهتم <ة>) نشرح ليك
تسجيل. فبور",0,0
😢. N'innn'i. Nnnn. Nn,0,0
"محتاجة 10 بنات للعمل 
  مع شركة انبيلا. 🇲🇦
 براتب شهري 
 
يبدأ ب500 درهم ويصل 
 إلا 1500 درهم وما فوق 
كتبي (مهتم <ة>) نشرح ليك
تسجيل. فبور",0,0
5/5,0,0
يمشي يقاود علينا مابغيناهش💩💩,0,0
La matgolhach,0,0
Hahowa wahad lcode deyal clipclaps  1453315814,0,0
Asahbi tfo,0,0
Hadak la3ib nadi,0,0
متخافوش دبا  نهدر ليكم  ليكم مع الطاس😂😂,0,0
أحسن شمس العشية ههههه ممنوع يلعب المنتخب ورفض الدعوة ديال لويس إنريكي هههههه,0,0
😂😂😂😍,0,0
انا عائشة الملاقبة بالرقاصة هويام ان شاء الله قريب الجديد ديالي انا والفنان الكبير عديل الميلودي ستنو ومتفالطيوس البنات ❤️❤️,0,0
@badromaoui_63,0,0
سير اخويا معندك ما تربح من هادو...احسن ليك تما,0,0
مخاصوش يلعب فالمنتخب 🖕,0,0
😂😂😂😂😂 wlah ila gir katakhrbako  bilah rah hawa alholm  li arafad  ila3ab  am3a almontakhab  almgribi  asahbi malkom  makalkhin  awla al9itoh  rifi  obadito  alih  basaban  baraka mal3onsorya  asahbi  rahna  akhot  kamlin,0,0
Aselan hada dar maroc deuxieme choix makaynach blaseto,0,0
يجي يطريني معانا هانيا ...,0,0
Follow me please 🥰,0,0
حمد لله يمشي يقود,0,0
,0,0
تيقتو هاد شوف تيفي اسحابليك البيت البيض شي كراج الله امسخكم على هاد العناوين,0,0
😂😂,0,0
😂,0,0
💩,0,0
هاد ترامب تي جيني بحال رصوم متحركة وا قيلا غير كادبين علينا ههههه😅,0,0
🤣🤣🤣🤣,0,0
ترامب ومكارون عبدة الكراسي زيدهم على العريبان,0,0
👏🏾,0,0
انا متأكد ترامب يلا خرجوه غادي ينتاحر 😂😂😂😂,0,0
😂😂😂😂😂😂,0,0
باركا من تخربيق واش البيت الأبيض شراه اسلوبكم والو سبحان الله معرفتش كيفاش عندكوم هاد المتابعين كاملين,0,0
لا يرضى بالهزيمة,0,0
😂💔,0,0
😂😂😂😂😂,0,0
وشكون اللي قالها ليكم نتوما بوحدهم اللي ناشرين هاد الخبر واش عندكم شي مراسل ف البيت الأبيض,0,0
😂😂😂😂😂 بغا يجري على لكرايا,0,0
Hhhhhhhhhhhhhhhh,0,0
😂😂😂😂😂😂😂😂😂😂أحمق رسمي,0,0
🤣🤣🤣😍,0,0
Lah yehfikoum a wlad le9hab diro 39elkoum @chouftv_official tfouuuuu 3la i3lam rah katchewhouna m3a lberaniiiii tfou,0,0
هيهات ثم هيهات 😂😂😂😂😂,0,0
https://www.instagram.com/p/CHLWuQtAUxM/?igshid=1xewazwsubnn7,0,0
ترمب  لاصق تما حتى ادمر العالم كامل وكلشي  اردو معاشر مع اسرائيل عاد ارتاح. اللعطيه العذاب,0,0
شوف خيخي والله حتا دايرين الضحك فراسكم عندكم اخبار كتجيبهم من القادوس واش البيت الأبيض غادي اكونو عندو القفولة وكيحل بسوارت اربي شنو عندكم فالمخ دابا ترامب مشا جاب الحداد  ابدل القفل وبايدن ميدخلش ليه اصحاب لك عنهم زريبة بحالكم قلبت على جميع اخبار الانتخابات ومكينش هاد الخبر متبقاوش تستحمرو القوم كتر ما هو محيمر,0,0
باغي حقو ديال لورث عاد يخرج ليهم من تما,0,0
هههههه,0,0
هههههه مريض هذا والله,0,0
مسكين 😂😂😂😂,0,0
😂😂😂😂,0,0
@amine_sarhiri 😂😂😂😭😭,0,0
Lah in3aal limyhchaam,0,0
😳😳😳😳😳,0,0
https://cutshare.net/uc34j,0,0
😂😂😂😂😂😂😂😂😂😂😂,0,0
https://cutshare.net/uc34j,0,0
عطور جيني كولكشن راقية بالجملة و التقسيط عطر واحد 80 درهم 3عطور 220درهم  للرجال ونساء ارسال لجميع المدن,0,0
الزغبي غايحماق على لحكام 😂😂😂,0,0
🤣🤣🤣🤣🤣,0,0
,0,0
صفرطة بقا فيه الحال نسا راسو الانتخابات الي فاتو ياك شرهم 😂,0,0
"Ana bghit na3raf daba mni yabso farz aswat, wash  baki Trump president wla tawahad fihom?",0,0
وزاااد فيه اويلي لصقة ديال بحال المسرولين عندنا الي شد شي كرسي مايبغيش يتكعد منو,0,0
هدا كن كانجا فشي دولة عربية كن حكم بزززز على الشعب!! ولكن الأمريكيين عطاوه السم😂😂😂,0,0
🙌🙌🙌🔥🔥🔥,0,0
والإنتخابات اللي دازو شكون اللي عاونوه يربح ماشي الروس؟؟!!! حلال عليه و حرام عليهم؟؟,0,0
😂😂😂😂😂😂,0,0
Chouf tv makatkdabch,0,0
ازمه هذا الرجال والله وصل لمراحل متقدمه من الجنون والهبل,0,0
ترامب إن شاء الله فائز ❤️😇 باقين باغي نستافدو 4 أخرى من خبرة الرجل,0,0
"👇👇👇اختي اختي اه انت كنهدر معاك
دخلي لخاص تستافدي باركة متبقاي باركة في دار بلا فايدة
عمر كيجري وانت باقة مسافرتي خاريج مشريتي دار ومعندك مانضة كيف ناس اجي لخاص  نعلمك كيفاش ديري مشروووووع مربح غير من تليفونك تولي دخلي فوووق 5000 درهم في شهر معنا ناس كتشد حتى 3 مليون الالة في شهر😍😍😍
http://wa.me/212691247004",0,0
🤣🤣,0,0
🐗,0,0
😂😂😂,0,0
🤣🤣🤣🤣🤣🤣🤣🤣,0,0
🍋,0,0
🔥👏🔥,0,0
السيد باغي يربح صحة😂😂😂😂😂,0,0
باقي ليكم غير ترامب خليكم في التفاهة ديالكم,0,0
Baghi yrba7 sa7a had lbrhouch 🤣,0,0
"براين ويليمز العالمي 😊 مذيعي المفضل، ثقافة و مطلع على تاريخهم بالتفصيل و بيجيب شخصيات تناقش ما يدور بأدلة و شهادات...
♥️",0,0
Mn nhar ja had khyna ol3alam trwn  ha corona ha rwina kolchi mn ras had lhrba,0,0
La rah trump 9issto kber men haka rah mdarba tema nayda nayda asslan makayen la intikhabat la ta weza kayen li bghawh ykoun,0,0
😂😂😂😂اودي,0,0
معتوه,0,0
سلام البنات دخلوا الصفحة ديالي💕داكشي طووب وثمن مناسب👌🏼👌🏼,0,0
لفراجة مع هاد ميريكان,0,0
❤️,0,0
تورق,0,0
Alzeimer,0,0
😂ymken déprime hahaha  dar Walid,0,0
🙅🤞👎,0,0
الديمقراطية الأمريكية بطريقة افلام رعاة البقر رآه غير كايضحكو علينا بالديموقراطية ديالهم,0,0
ن,0,0
مسكين ولاد لحرام قطعوه من البث حيت. بالعكس قال الحقيقة فرشهوم 😢 الله ينجحو يارب,0,0
غيحماق 😂😂,0,0
شتـي نتـا لـي كتقـرى فهـاد الكمونتيـر سيـر اللـه يسهـل عليـك فحياتـك و اللـه يعطيـك ما تمنتـي نتـا و ميمتـك مـا فرحنـي بواحـد أبونـي كنديـر محتـوي نقـي حقائـق بالدارجـة المغربيـة ذخلـو عنـدي للحسـاب ديالـي هنـا @zaruk_art2 و شكـرا لأي واحـد دار متابعـة,0,0
ماباغيش يتفاك 😂😂😂,0,0
😂😂😂 بدل القفل,0,0
,0,0
زر حسابي لدينا محتوى رائع تابعونا ♥️,0,0
دخلو عندو 👉🏻 @ali.kndl 🔥,0,0
كون عرفت كون مشيت تانا,0,0
❤️❤️🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦💪💪,0,0
Maaaachi hadchi lik hassna!? Khassana l3innaya okhassna lmarafik okhassna fin ikhdmou chabab agadir mdloma fhk lmssoullin ama lmassira khadra 3la rassna o3inina 👏👏chabab kollchi kaykllbou ihrgou lah okkbar,0,0
